"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2023",0.7,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: October"
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2022",5,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: October"
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2022",9,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: October"
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2022",1,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: October"
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2021",6.031,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: October"
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2021",9.639,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: October"
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2021",1.049,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: October"
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2020",5,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2020",7,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2020",1,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2019",5,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2019",9,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2019",1,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2018",5,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2018",9,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2018",1,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2017",6,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2017",9,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2017",1,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2016",6,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2016",10,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2016",1,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2015",6,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2015",10,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2015",1,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2014",7,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2014",11,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2014",1,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury",
